[4/24/21 10:52AM]  [ Nandope ] Nandope used command ::object 41200 | Player rights = DEVELOPER	
[8/20/22 02:09PM]  [ Adam ] Adam used command ::voteon | Player rights = DEVELOPER	
[8/20/22 02:10PM]  [ Adam ] Adam used command ::home2 | Player rights = DEVELOPER	
[8/20/22 02:11PM]  [ Adam ] Adam used command ::clicktele | Player rights = DEVELOPER	
[8/20/22 02:11PM]  [ Adam ] Adam used command ::noclip | Player rights = DEVELOPER	
[8/20/22 02:11PM]  [ Adam ] Adam used command ::mypos | Player rights = DEVELOPER	
[8/20/22 02:11PM]  [ Adam ] Adam used command ::noclip | Player rights = DEVELOPER	
[8/20/22 02:11PM]  [ Lithe ] Lithe used command ::mypos | Player rights = DEVELOPER	
[8/20/22 02:12PM]  [ Adam ] Adam used command ::noclip | Player rights = DEVELOPER	
[8/20/22 02:12PM]  [ Adam ] Adam used command ::noclip | Player rights = DEVELOPER	
[8/20/22 02:12PM]  [ Adam ] Adam used command ::up | Player rights = DEVELOPER	
[8/20/22 02:12PM]  [ Adam ] Adam used command ::down | Player rights = DEVELOPER	
[8/20/22 02:12PM]  [ Adam ] Adam used command ::vdaynpcs | Player rights = DEVELOPER	
[8/20/22 02:13PM]  [ Adam ] Adam used command ::instnpcs | Player rights = DEVELOPER	
[8/20/22 02:13PM]  [ Adam ] Adam used command ::location | Player rights = DEVELOPER	
[8/20/22 02:13PM]  [ Adam ] Adam used command ::donodeal | Player rights = DEVELOPER	
[8/20/22 02:13PM]  [ Josh ] Josh used command ::mypos | Player rights = DEVELOPER	
[8/20/22 02:13PM]  [ Adam ] Adam used command ::donodeal | Player rights = DEVELOPER	
[8/20/22 02:13PM]  [ Adam ] Adam used command ::pr | Player rights = DEVELOPER	
[8/20/22 02:14PM]  [ Adam ] Adam used command ::pr | Player rights = DEVELOPER	
[8/20/22 02:14PM]  [ Adam ] Adam used command ::nc | Player rights = DEVELOPER	
[8/20/22 02:14PM]  [ Adam ] Adam used command ::donationdeals | Player rights = DEVELOPER	
[8/20/22 02:14PM]  [ Help ] Help used command ::yell xd | Player rights = PLAYER	
[8/20/22 02:14PM]  [ Adam ] Adam used command ::ps | Player rights = DEVELOPER	
[8/20/22 02:14PM]  [ Adam ] Adam used command ::addy | Player rights = DEVELOPER	
[8/20/22 02:14PM]  [ Adam ] Adam used command ::addv | Player rights = DEVELOPER	
[8/20/22 02:14PM]  [ Adam ] Adam used command ::dp | Player rights = DEVELOPER	
[8/20/22 02:14PM]  [ Adam ] Adam used command ::dp adam | Player rights = DEVELOPER	
[8/20/22 02:15PM]  [ Adam ] Adam used command ::addkc adam | Player rights = DEVELOPER	
[8/20/22 02:15PM]  [ Adam ] Adam used command ::addkc 15000 adam | Player rights = DEVELOPER	
[8/20/22 02:15PM]  [ Adam ] Adam used command ::add kc 100000 josh | Player rights = DEVELOPER	
[8/20/22 02:15PM]  [ Adam ] Adam used command ::addkc 15000 lithe | Player rights = DEVELOPER	
[8/20/22 02:15PM]  [ Adam ] Adam used command ::gambleban adam | Player rights = DEVELOPER	
[8/20/22 02:15PM]  [ Adam ] Adam used command ::gambleban adam | Player rights = DEVELOPER	
[8/20/22 02:15PM]  [ Adam ] Adam used command ::spawnprime | Player rights = DEVELOPER	
[8/20/22 02:15PM]  [ Adam ] Adam used command ::::prime | Player rights = DEVELOPER	
[8/20/22 02:15PM]  [ Adam ] Adam used command ::prime | Player rights = DEVELOPER	
[8/20/22 02:16PM]  [ Adam ] Adam used command ::prime | Player rights = DEVELOPER	
[8/20/22 02:16PM]  [ Adam ] Adam used command ::delvp | Player rights = DEVELOPER	
[8/20/22 02:16PM]  [ Adam ] Adam used command ::reload | Player rights = DEVELOPER	
[8/20/22 02:16PM]  [ Adam ] Adam used command ::vl | Player rights = DEVELOPER	
[8/20/22 02:16PM]  [ Adam ] Adam used command ::vi | Player rights = DEVELOPER	
[8/20/22 02:16PM]  [ Adam ] Adam used command ::reloadbans | Player rights = DEVELOPER	
[8/20/22 02:17PM]  [ Adam ] Adam used command ::reloadpunishments | Player rights = DEVELOPER	
[8/20/22 02:17PM]  [ Adam ] Adam used command ::crim | Player rights = DEVELOPER	
[8/20/22 02:17PM]  [ Adam ] Adam used command ::kilik | Player rights = DEVELOPER	
[8/20/22 02:17PM]  [ Adam ] Adam used command ::killall | Player rights = DEVELOPER	
[8/20/22 02:17PM]  [ Adam ] Adam used command ::kill all | Player rights = DEVELOPER	
[8/20/22 02:17PM]  [ Adam ] Adam used command ::masacreitems | Player rights = DEVELOPER	
[8/20/22 02:17PM]  [ Adam ] Adam used command ::massacreitems | Player rights = DEVELOPER	
[8/20/22 02:17PM]  [ Adam ] Adam used command ::empty | Player rights = DEVELOPER	
[8/20/22 02:18PM]  [ Adam ] Adam used command ::star | Player rights = DEVELOPER	
[8/20/22 02:18PM]  [ Adam ] Adam used command ::test | Player rights = DEVELOPER	
[8/20/22 02:18PM]  [ Adam ] Adam used command ::fillinv adam | Player rights = DEVELOPER	
[8/20/22 02:18PM]  [ Adam ] Adam used command ::fillinv lithe | Player rights = DEVELOPER	
[8/20/22 02:18PM]  [ Adam ] Adam used command ::master | Player rights = DEVELOPER	
[8/20/22 02:19PM]  [ Adam ] Adam used command ::empty | Player rights = DEVELOPER	
[8/20/22 02:19PM]  [ Adam ] Adam used command ::inmini | Player rights = DEVELOPER	
[8/20/22 02:19PM]  [ Adam ] Adam used command ::inmini | Player rights = DEVELOPER	
[8/20/22 02:19PM]  [ Adam ] Adam used command ::inmini | Player rights = DEVELOPER	
[8/20/22 02:19PM]  [ Adam ] Adam used command ::home | Player rights = DEVELOPER	
[8/20/22 02:19PM]  [ Adam ] Adam used command ::inmini | Player rights = DEVELOPER	
[8/20/22 02:19PM]  [ Adam ] Adam used command ::giveglobalrate | Player rights = DEVELOPER	
[8/20/22 02:19PM]  [ Adam ] Adam used command ::giveglobalrate adam | Player rights = DEVELOPER	
[8/20/22 02:19PM]  [ Adam ] Adam used command ::gamemode veteran | Player rights = DEVELOPER	
[8/20/22 02:20PM]  [ Adam ] Adam used command ::gamemode adam 3 | Player rights = DEVELOPER	
[8/20/22 02:20PM]  [ Adam ] Adam used command ::gamemode veteran adam | Player rights = DEVELOPER	
[8/20/22 02:20PM]  [ Adam ] Adam used command ::gamemode 3 | Player rights = DEVELOPER	
[8/20/22 02:20PM]  [ Adam ] Adam used command ::gamemode 2 | Player rights = DEVELOPER	
[8/20/22 02:20PM]  [ Adam ] Adam used command ::gamemode 4 | Player rights = DEVELOPER	
[8/20/22 02:20PM]  [ Adam ] Adam used command ::enterdungeon | Player rights = DEVELOPER	
[8/20/22 02:21PM]  [ Adam ] Adam used command ::createdungparty | Player rights = DEVELOPER	
[8/20/22 02:22PM]  [ Adam ] Adam used command ::clues | Player rights = DEVELOPER	
[8/20/22 02:22PM]  [ Adam ] Adam used command ::bank | Player rights = DEVELOPER	
[8/20/22 02:22PM]  [ Adam ] Adam used command ::empty | Player rights = DEVELOPER	
[8/20/22 02:24PM]  [ Adam ] Adam used command ::mockcasket | Player rights = DEVELOPER	
[8/20/22 02:25PM]  [ Adam ] Adam used command ::crewards | Player rights = DEVELOPER	
[8/20/22 02:25PM]  [ Adam ] Adam used command ::checkbank lithe | Player rights = DEVELOPER	
[8/20/22 02:25PM]  [ Adam ] Adam used command ::checkbank help | Player rights = DEVELOPER	
[8/20/22 02:25PM]  [ Adam ] Adam used command ::checkinv help | Player rights = DEVELOPER	
[8/20/22 02:25PM]  [ Adam ] Adam used command ::checkequip help | Player rights = DEVELOPER	
[8/20/22 02:32PM]  [ Adam ] Adam used command ::tele 2708 5371 | Player rights = DEVELOPER	
[8/20/22 02:32PM]  [ Adam ] Adam used command ::tele 2708 5731 | Player rights = DEVELOPER	
[8/20/22 02:33PM]  [ Adam ] Adam used command ::pos | Player rights = DEVELOPER	
[8/20/22 02:33PM]  [ Adam ] Adam used command ::mypos | Player rights = DEVELOPER	
[8/20/22 02:34PM]  [ Adam ] Adam used command ::home3 | Player rights = DEVELOPER	
[8/20/22 02:35PM]  [ Adam ] Adam used command ::ccall | Player rights = DEVELOPER	
[8/20/22 02:35PM]  [ Adam ] Adam used command ::movecc | Player rights = DEVELOPER	
[8/20/22 02:35PM]  [ Adam ] Adam used command ::moveall | Player rights = DEVELOPER	
[8/20/22 02:39PM]  [ Adam ] Adam used command ::demote lithe | Player rights = DEVELOPER	
[8/20/22 02:39PM]  [ Adam ] Adam used command ::giveowner lithe | Player rights = DEVELOPER	
[8/20/22 02:39PM]  [ Lithe ] Lithe used command ::tele 2704 5726 | Player rights = DEVELOPER	
[8/20/22 02:39PM]  [ Lithe ] Lithe used command ::tele 2705 5726 | Player rights = DEVELOPER	
[8/20/22 02:39PM]  [ Lithe ] Lithe used command ::tele 2708 5741 | Player rights = DEVELOPER	
[8/20/22 02:39PM]  [ Lithe ] Lithe used command ::tele 2708 5739 | Player rights = DEVELOPER	
[8/20/22 02:39PM]  [ Lithe ] Lithe used command ::GIVEOWNER ADAM | Player rights = DEVELOPER	
[8/20/22 02:39PM]  [ Lithe ] Lithe used command ::demote adam | Player rights = DEVELOPER	
[8/20/22 02:40PM]  [ Lithe ] Lithe used command ::giveowner adam | Player rights = DEVELOPER	
[8/20/22 02:40PM]  [ Lithe ] Lithe used command ::home3 | Player rights = DEVELOPER	
[8/20/22 02:41PM]  [ Adam ] Adam used command ::home | Player rights = DEVELOPER	
[8/20/22 02:41PM]  [ Lithe ] Lithe used command ::npc 605 | Player rights = DEVELOPER	
[8/20/22 02:42PM]  [ Lithe ] Lithe used command ::npc 3777 | Player rights = DEVELOPER	
[8/20/22 02:42PM]  [ Adam ] Adam used command ::home3 | Player rights = DEVELOPER	
[8/20/22 02:43PM]  [ Adam ] Adam used command ::invisible | Player rights = DEVELOPER	
[8/20/22 02:43PM]  [ Adam ] Adam used command ::invisible | Player rights = DEVELOPER	
[8/20/22 02:44PM]  [ Adam ] Adam used command ::invisible | Player rights = DEVELOPER	
[8/20/22 02:44PM]  [ Adam ] Adam used command ::invisible | Player rights = DEVELOPER	
[8/20/22 02:45PM]  [ Adam ] Adam used command ::invis | Player rights = DEVELOPER	
[8/20/22 02:45PM]  [ Adam ] Adam used command ::invis | Player rights = DEVELOPER	
[8/20/22 02:45PM]  [ Adam ] Adam used command ::givhelper lithe | Player rights = DEVELOPER	
[8/20/22 02:45PM]  [ Adam ] Adam used command ::givehelper lithe | Player rights = DEVELOPER	
[8/20/22 02:45PM]  [ Adam ] Adam used command ::demote lithe | Player rights = DEVELOPER	
[8/20/22 02:45PM]  [ Adam ] Adam used command ::givehelper lithe | Player rights = DEVELOPER	
[8/20/22 02:46PM]  [ Adam ] Adam used command ::giveowner lithe | Player rights = DEVELOPER	
[8/20/22 02:46PM]  [ Lithe ] Lithe used command ::giveevent adam | Player rights = DEVELOPER	
[8/20/22 02:46PM]  [ Lithe ] Lithe used command ::giveem adam | Player rights = DEVELOPER	
[8/20/22 02:46PM]  [ Adam ] Adam used command ::givedon 4 lithe | Player rights = DEVELOPER	
[8/20/22 02:46PM]  [ Lithe ] Lithe used command ::cls | Player rights = DEVELOPER	
[8/20/22 02:46PM]  [ Adam ] Adam used command ::givedon4 lithe | Player rights = DEVELOPER	
[8/20/22 02:46PM]  [ Adam ] Adam used command ::givedon4 adam | Player rights = DEVELOPER	
[8/20/22 02:47PM]  [ Lithe ] Lithe used command ::find bond | Player rights = DIAMOND_DONATOR	
[8/20/22 02:47PM]  [ Test2 ] Test2 used command ::giveowner lith | Player rights = DEVELOPER	
[8/20/22 02:47PM]  [ Test2 ] Test2 used command ::giveowner lithe | Player rights = DEVELOPER	
[8/20/22 02:47PM]  [ Lithe ] Lithe used command ::find bond | Player rights = DEVELOPER	
[8/20/22 02:47PM]  [ Lithe ] Lithe used command ::item 23058 | Player rights = DEVELOPER	
[8/20/22 02:47PM]  [ Lithe ] Lithe used command ::item 10934 | Player rights = DEVELOPER	
[8/20/22 02:48PM]  [ Lithe ] Lithe used command ::giveowner adam | Player rights = DEVELOPER	
[8/20/22 02:48PM]  [ Adam ] Adam used command ::giveyt lithe | Player rights = DEVELOPER	
[8/20/22 02:48PM]  [ Adam ] Adam used command ::find bond | Player rights = DEVELOPER	
[8/20/22 02:48PM]  [ Adam ] Adam used command ::giveowner lithe | Player rights = DEVELOPER	
[8/20/22 02:55PM]  [ Josh ] Josh used command ::home2 | Player rights = DEVELOPER	
[8/20/22 02:55PM]  [ Josh ] Josh used command ::home3 | Player rights = DEVELOPER	
[8/20/22 02:56PM]  [ Josh ] Josh used command ::giveowner | Player rights = DEVELOPER	
[8/20/22 02:56PM]  [ Adam ] Adam used command ::givevet josh | Player rights = DEVELOPER	
[8/20/22 02:56PM]  [ Adam ] Adam used command ::giveveteran josh | Player rights = DEVELOPER	
[8/20/22 02:58PM]  [ Adam ] Adam used command ::location | Player rights = DEVELOPER	
[8/20/22 02:58PM]  [ Josh ] Josh used command ::location | Player rights = DEVELOPER	
[8/20/22 02:58PM]  [ Adam ] Adam used command ::location | Player rights = DEVELOPER	
[8/20/22 02:58PM]  [ Josh ] Josh used command ::location | Player rights = DEVELOPER	
[8/20/22 02:58PM]  [ Josh ] Josh used command ::find | Player rights = DEVELOPER	
[8/20/22 02:58PM]  [ Josh ] Josh used command ::find owner cape | Player rights = DEVELOPER	
[8/20/22 02:59PM]  [ Josh ] Josh used command ::find owner'scape | Player rights = DEVELOPER	
[8/20/22 02:59PM]  [ Josh ] Josh used command ::find owner's cape | Player rights = DEVELOPER	
[8/20/22 02:59PM]  [ Josh ] Josh used command ::item 7995 | Player rights = DEVELOPER	
[8/20/22 02:59PM]  [ Lithe ] Lithe used command ::givevet lithe | Player rights = DEVELOPER	
[8/20/22 02:59PM]  [ Lithe ] Lithe used command ::cls | Player rights = DEVELOPER	
[8/20/22 03:00PM]  [ Adam ] Adam used command ::gamemode 4 | Player rights = DEVELOPER	
[8/20/22 03:00PM]  [ Lithe ] Lithe used command ::npc 3777 | Player rights = DEVELOPER	
[8/20/22 03:00PM]  [ Lithe ] Lithe used command ::npc 22847 | Player rights = DEVELOPER	
[8/20/22 03:00PM]  [ Lithe ] Lithe used command ::npc 605 | Player rights = DEVELOPER	
[8/20/22 03:01PM]  [ Lithe ] Lithe used command ::fixnpc | Player rights = DEVELOPER	
[8/20/22 03:01PM]  [ Lithe ] Lithe used command ::reloadnpcs | Player rights = DEVELOPER	
[8/20/22 03:01PM]  [ Adam ] Adam used command ::reloadall | Player rights = DEVELOPER	
[8/20/22 03:01PM]  [ Lithe ] Lithe used command ::reload | Player rights = DEVELOPER	
[8/20/22 03:01PM]  [ Adam ] Adam used command ::reloadnpcs | Player rights = DEVELOPER	
[8/20/22 03:01PM]  [ Lithe ] Lithe used command ::reloadall | Player rights = DEVELOPER	
[8/20/22 03:01PM]  [ Adam ] Adam used command ::reloadnpc | Player rights = DEVELOPER	
[8/20/22 03:01PM]  [ Adam ] Adam used command ::npcreload | Player rights = DEVELOPER	
[8/20/22 03:01PM]  [ Lithe ] Lithe used command ::npcfix | Player rights = DEVELOPER	
[8/20/22 03:01PM]  [ Lithe ] Lithe used command ::npcreload | Player rights = DEVELOPER	
[8/20/22 03:01PM]  [ Lithe ] Lithe used command ::reload npcs | Player rights = DEVELOPER	
[8/20/22 03:02PM]  [ Adam ] Adam used command ::reg | Player rights = DEVELOPER	
[8/20/22 03:02PM]  [ Lithe ] Lithe used command ::fixnpc | Player rights = DEVELOPER	
[8/20/22 03:02PM]  [ Lithe ] Lithe used command ::fixnpcs | Player rights = DEVELOPER	
[8/20/22 03:02PM]  [ Lithe ] Lithe used command ::cls | Player rights = DEVELOPER	
[8/20/22 03:02PM]  [ Lithe ] Lithe used command ::npcfix | Player rights = DEVELOPER	
[8/20/22 03:02PM]  [ Lithe ] Lithe used command ::npcsfix | Player rights = DEVELOPER	
[8/20/22 03:02PM]  [ Lithe ] Lithe used command ::npcfix | Player rights = DEVELOPER	
[8/20/22 03:02PM]  [ Adam ] Adam used command ::reload | Player rights = DEVELOPER	
[8/20/22 03:02PM]  [ Lithe ] Lithe used command ::cls | Player rights = DEVELOPER	
[8/20/22 03:02PM]  [ Lithe ] Lithe used command ::npc 605 | Player rights = DEVELOPER	
[8/20/22 03:03PM]  [ Lithe ] Lithe used command ::npc 3777 | Player rights = DEVELOPER	
[8/20/22 03:03PM]  [ Adam ] Adam used command ::home | Player rights = DEVELOPER	
[8/20/22 03:04PM]  [ Lithe ] Lithe used command ::object 9022 | Player rights = DEVELOPER	
[8/20/22 03:04PM]  [ Adam ] Adam used command ::teleto lithe | Player rights = DEVELOPER	
[8/20/22 03:04PM]  [ Adam ] Adam used command ::home3 | Player rights = DEVELOPER	
[8/20/22 03:04PM]  [ Adam ] Adam used command ::object 9022 | Player rights = DEVELOPER	
[8/20/22 03:04PM]  [ Adam ] Adam used command ::home | Player rights = DEVELOPER	
[8/20/22 03:05PM]  [ Adam ] Adam used command ::object 100055 | Player rights = DEVELOPER	
[8/20/22 03:05PM]  [ Adam ] Adam used command ::home 3 | Player rights = DEVELOPER	
[8/20/22 03:09PM]  [ Adam ] Adam used command ::home3 | Player rights = DEVELOPER	
[8/20/22 03:19PM]  [ Adam ] Adam used command ::tele 3456 9472 | Player rights = DEVELOPER	
[8/20/22 03:19PM]  [ Adam ] Adam used command ::home 3 | Player rights = DEVELOPER	
[8/20/22 03:24PM]  [ Lithe ] Lithe used command ::tele 3712 9408 | Player rights = DEVELOPER	
[8/20/22 03:26PM]  [ Lithe ] Lithe used command ::tele 3456 9472 | Player rights = DEVELOPER	
[8/20/22 03:26PM]  [ Lithe ] Lithe used command ::tele 3466 9482 | Player rights = DEVELOPER	
[8/20/22 03:27PM]  [ Lithe ] Lithe used command ::tele 3456 9472 | Player rights = DEVELOPER	
[8/20/22 03:27PM]  [ Lithe ] Lithe used command ::god | Player rights = DEVELOPER	
[8/20/22 03:27PM]  [ Lithe ] Lithe used command ::tele 3469 9482 | Player rights = DEVELOPER	
[8/20/22 03:28PM]  [ Lithe ] Lithe used command ::tele 3476 9501 | Player rights = DEVELOPER	
[8/20/22 03:28PM]  [ Lithe ] Lithe used command ::tele 3472 9523 | Player rights = DEVELOPER	
[8/20/22 03:28PM]  [ Lithe ] Lithe used command ::tele 3492 9525 | Player rights = DEVELOPER	
[8/20/22 03:28PM]  [ Lithe ] Lithe used command ::tele 3492 9525 | Player rights = DEVELOPER	
[8/20/22 03:28PM]  [ Lithe ] Lithe used command ::tele 3478 9525 | Player rights = DEVELOPER	
[8/20/22 03:29PM]  [ Lithe ] Lithe used command ::tele 3487 9514 | Player rights = DEVELOPER	
[8/20/22 03:29PM]  [ Lithe ] Lithe used command ::tele 3496 9506 | Player rights = DEVELOPER	
[8/20/22 03:30PM]  [ Lithe ] Lithe used command ::tele 3515 9505 | Player rights = DEVELOPER	
[8/20/22 03:30PM]  [ Lithe ] Lithe used command ::tele 3528 9507 | Player rights = DEVELOPER	
[8/20/22 03:30PM]  [ Lithe ] Lithe used command ::tele 3541 9509 | Player rights = DEVELOPER	
[8/20/22 03:30PM]  [ Lithe ] Lithe used command ::tele 3541 9509 | Player rights = DEVELOPER	
[8/20/22 03:30PM]  [ Lithe ] Lithe used command ::tele 3554 9511 | Player rights = DEVELOPER	
[8/20/22 03:31PM]  [ Lithe ] Lithe used command ::tele 3546 9515 | Player rights = DEVELOPER	
[8/20/22 03:31PM]  [ Lithe ] Lithe used command ::tele 3540 9517 | Player rights = DEVELOPER	
[8/20/22 03:31PM]  [ Lithe ] Lithe used command ::tele 3526 9523 | Player rights = DEVELOPER	
[8/20/22 03:31PM]  [ Lithe ] Lithe used command ::tele 3526 9523 | Player rights = DEVELOPER	
[8/20/22 03:31PM]  [ Lithe ] Lithe used command ::tele 3512 9525 | Player rights = DEVELOPER	
[8/20/22 03:31PM]  [ Lithe ] Lithe used command ::tele 3499 9521 | Player rights = DEVELOPER	
[8/20/22 03:31PM]  [ Lithe ] Lithe used command ::tele 3501 9505 | Player rights = DEVELOPER	
[8/20/22 03:32PM]  [ Lithe ] Lithe used command ::tele 3456 9472 | Player rights = DEVELOPER	
[8/20/22 03:32PM]  [ Lithe ] Lithe used command ::tele 3467 9484 | Player rights = DEVELOPER	
[8/20/22 03:38PM]  [ Lithe ] Lithe used command ::tele 3482 9500 | Player rights = DEVELOPER	
[8/20/22 03:38PM]  [ Lithe ] Lithe used command ::tele 3485 9503 | Player rights = DEVELOPER	
[8/20/22 03:38PM]  [ Lithe ] Lithe used command ::tele 3486 9511 | Player rights = DEVELOPER	
[8/20/22 03:38PM]  [ Lithe ] Lithe used command ::tele 3485 9519 | Player rights = DEVELOPER	
[8/20/22 03:38PM]  [ Lithe ] Lithe used command ::tele 3485 9527 | Player rights = DEVELOPER	
[8/20/22 03:38PM]  [ Lithe ] Lithe used command ::tele 3485 9522 | Player rights = DEVELOPER	
[8/20/22 03:38PM]  [ Lithe ] Lithe used command ::tele 3484 9518 | Player rights = DEVELOPER	
[8/20/22 03:38PM]  [ Lithe ] Lithe used command ::tele 3484 9510 | Player rights = DEVELOPER	
[8/20/22 03:38PM]  [ Lithe ] Lithe used command ::tele 3484 9504 | Player rights = DEVELOPER	
[8/20/22 03:38PM]  [ Lithe ] Lithe used command ::tele 3476 9501 | Player rights = DEVELOPER	
[8/20/22 03:47PM]  [ Lithe ] Lithe used command ::mypos | Player rights = DEVELOPER	
[8/20/22 03:48PM]  [ Lithe ] Lithe used command ::home3 | Player rights = DEVELOPER	
[8/20/22 03:49PM]  [ Lithe ] Lithe used command ::tele 3456 9472 | Player rights = DEVELOPER	
[8/20/22 03:49PM]  [ Lithe ] Lithe used command ::tele 3468 9483 | Player rights = DEVELOPER	
[8/20/22 03:49PM]  [ Lithe ] Lithe used command ::tele 3473 9482 | Player rights = DEVELOPER	
[8/20/22 03:49PM]  [ Lithe ] Lithe used command ::mypos | Player rights = DEVELOPER	
[8/20/22 03:50PM]  [ Lithe ] Lithe used command ::tele 3482 9496 | Player rights = DEVELOPER	
[8/20/22 03:50PM]  [ Lithe ] Lithe used command ::tele 3481 9495 | Player rights = DEVELOPER	
